id,category,subcategory,question,correct_answer,answer_display,unit,source,difficulty,LLaMA_3_3_70B,LLaMA_3_1_8B,LLaMA_4_Scout_17B,Qwen3_32B,OpenAI_OSS_20B,NVIDIA_Nemotron_120B,OpenAI_OSS_120B,Gemma_4_31B,MiniMax_M2_5,Baidu_CoBuddy,LiquidAI_Instruct,OpenAI_OSS_20B_OR,Owl_Alpha,Free_Router
Q198,Ranking Questions,Disease Cases,"Between UK and Russia which country has more total disease cases as of May 13, 2026?",UK,"UK=24,910,387, Russia=24,124,215",country name,disease.sh,Medium,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,"ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u"
Q199,Ranking Questions,Disease Deaths,"Which country has the highest disease death toll among USA, India, Brazil, UK, Russia as of May 13, 2026?",USA,"USA with 1,219,487 deaths",country name,disease.sh,Medium,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,"ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u"
Q200,Ranking Questions,Disease Deaths,"Between India and Brazil which country has more disease deaths as of May 13, 2026?",Brazil,"India=533,570, Brazil=711,380",country name,disease.sh,Medium,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,"ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u"
Q201,Ranking Questions,Healthcare Infrastructure,"Which country among India, China, USA, UK, Pakistan has the most hospital beds per 1,000 population?",China,China with 5.63 beds per 1000,country name,World Bank,Hard,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,"ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u"
Q202,Ranking Questions,Healthcare Infrastructure,"Which country among India, China, USA, UK, Pakistan has the fewest hospital beds per 1,000 population?",Pakistan,Pakistan with 0.63 beds per 1000,country name,World Bank,Hard,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,"ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u"
Q203,Ranking Questions,Life Expectancy,"Which country among India, China, USA, UK, Pakistan, Bangladesh has the highest life expectancy?",UK,UK with 81.387 years,country name,World Bank,Medium,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,"ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u"
Q204,Ranking Questions,Life Expectancy,"Which country among India, China, USA, UK, Pakistan, Bangladesh has the lowest life expectancy?",Pakistan,Pakistan with 67.799 years,country name,World Bank,Medium,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,"ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u"
Q205,Historical Questions,Life Expectancy,What was India's life expectancy at birth in 2019 according to WHO?,69.7,69.7,years,WHO Historical,Easy,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,"ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u"
Q206,Historical Questions,Life Expectancy,"According to WHO data, what was the average lifespan in India in 2019?",69.7,69.7,years,WHO Historical,Easy,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,"ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u"
Q207,Historical Questions,Life Expectancy,What was India's life expectancy in 2020 according to WHO data?,70.2,70.2,years,WHO Historical,Easy,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,"ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u"
Q208,Historical Questions,Life Expectancy,What was China's life expectancy in 2019 according to WHO?,77.4,77.4,years,WHO Historical,Easy,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,"ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u"
Q209,Historical Questions,Life Expectancy,"According to WHO, what was the life expectancy in China in 2020?",77.9,77.9,years,WHO Historical,Easy,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,"ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u"
Q210,Historical Questions,Life Expectancy,What was the life expectancy in the United States in 2019?,78.9,78.9,years,WHO Historical,Easy,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,"ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u"
Q211,Historical Questions,Life Expectancy,According to WHO what was USA's life expectancy in 2020?,77.0,77.0,years,WHO Historical,Easy,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,ERROR: Connection error.,"ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u","ERROR: HTTPSConnectionPool(host='openrouter.ai', port=443): Max retries exceeded with u"
