id,category,subcategory,question,correct_answer,difficulty,model,status,extracted,rel_error
Q137,Vaccination & Prevention,Coverage Rates,What is India's measles immunization coverage rate among children according to World Bank (2024)?,97.0,Medium,Qwen3_32B,hallucinated,2024.0,19.866
Q137,Vaccination & Prevention,Coverage Rates,What is India's measles immunization coverage rate among children according to World Bank (2024)?,97.0,Medium,OpenAI_OSS_20B,refusal,,
Q137,Vaccination & Prevention,Coverage Rates,What is India's measles immunization coverage rate among children according to World Bank (2024)?,97.0,Medium,NVIDIA_Nemotron_120B,error,,
Q137,Vaccination & Prevention,Coverage Rates,What is India's measles immunization coverage rate among children according to World Bank (2024)?,97.0,Medium,OpenAI_OSS_120B,correct,89.0,0.0825
Q137,Vaccination & Prevention,Coverage Rates,What is India's measles immunization coverage rate among children according to World Bank (2024)?,97.0,Medium,Gemma_4_31B,error,,
Q137,Vaccination & Prevention,Coverage Rates,What is India's measles immunization coverage rate among children according to World Bank (2024)?,97.0,Medium,MiniMax_M2_5,partial,83.0,0.1443
Q137,Vaccination & Prevention,Coverage Rates,What is India's measles immunization coverage rate among children according to World Bank (2024)?,97.0,Medium,Baidu_CoBuddy,error,,
Q137,Vaccination & Prevention,Coverage Rates,What is India's measles immunization coverage rate among children according to World Bank (2024)?,97.0,Medium,LiquidAI_Instruct,error,,
Q137,Vaccination & Prevention,Coverage Rates,What is India's measles immunization coverage rate among children according to World Bank (2024)?,97.0,Medium,OpenAI_OSS_20B_OR,correct,93.0,0.0412
Q137,Vaccination & Prevention,Coverage Rates,What is India's measles immunization coverage rate among children according to World Bank (2024)?,97.0,Medium,Owl_Alpha,correct,89.0,0.0825
Q137,Vaccination & Prevention,Coverage Rates,What is India's measles immunization coverage rate among children according to World Bank (2024)?,97.0,Medium,Free_Router,error,,
Q137,Vaccination & Prevention,Coverage Rates,What is India's measles immunization coverage rate among children according to World Bank (2024)?,97.0,Medium,Groq_Compound,error,,
Q137,Vaccination & Prevention,Coverage Rates,What is India's measles immunization coverage rate among children according to World Bank (2024)?,97.0,Medium,Groq_Compound_Mini,error,,
Q137,Vaccination & Prevention,Coverage Rates,What is India's measles immunization coverage rate among children according to World Bank (2024)?,97.0,Medium,Allam_2_7B,partial,81.0,0.1649
Q137,Vaccination & Prevention,Coverage Rates,What is India's measles immunization coverage rate among children according to World Bank (2024)?,97.0,Medium,OSS_Safeguard_20B,error,,
Q138,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is India's measles vaccination coverage?,97.0,Hard,LLaMA_3_3_70B,correct,94.0,0.0309
Q138,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is India's measles vaccination coverage?,97.0,Hard,LLaMA_3_1_8B,partial,74.0,0.2371
Q138,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is India's measles vaccination coverage?,97.0,Hard,LLaMA_4_Scout_17B,correct,90.0,0.0722
Q138,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is India's measles vaccination coverage?,97.0,Hard,Qwen3_32B,hallucinated,2024.0,19.866
Q138,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is India's measles vaccination coverage?,97.0,Hard,OpenAI_OSS_20B,refusal,,
Q138,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is India's measles vaccination coverage?,97.0,Hard,NVIDIA_Nemotron_120B,error,,
Q138,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is India's measles vaccination coverage?,97.0,Hard,OpenAI_OSS_120B,partial,87.0,0.1031
Q138,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is India's measles vaccination coverage?,97.0,Hard,Gemma_4_31B,error,,
Q138,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is India's measles vaccination coverage?,97.0,Hard,MiniMax_M2_5,correct,89.0,0.0825
Q138,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is India's measles vaccination coverage?,97.0,Hard,Baidu_CoBuddy,error,,
Q138,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is India's measles vaccination coverage?,97.0,Hard,LiquidAI_Instruct,error,,
Q138,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is India's measles vaccination coverage?,97.0,Hard,OpenAI_OSS_20B_OR,partial,84.0,0.134
Q138,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is India's measles vaccination coverage?,97.0,Hard,Owl_Alpha,correct,95.0,0.0206
Q138,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is India's measles vaccination coverage?,97.0,Hard,Free_Router,partial,85.0,0.1237
Q138,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is India's measles vaccination coverage?,97.0,Hard,Groq_Compound,error,,
Q138,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is India's measles vaccination coverage?,97.0,Hard,Groq_Compound_Mini,error,,
Q138,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is India's measles vaccination coverage?,97.0,Hard,Allam_2_7B,partial,81.0,0.1649
Q138,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is India's measles vaccination coverage?,97.0,Hard,OSS_Safeguard_20B,error,,
Q139,Vaccination & Prevention,Coverage Rates,What percentage of children in China are vaccinated against measles according to World Bank (2024)?,95.0,Medium,LLaMA_3_3_70B,correct,99.0,0.0421
Q139,Vaccination & Prevention,Coverage Rates,What percentage of children in China are vaccinated against measles according to World Bank (2024)?,95.0,Medium,LLaMA_3_1_8B,correct,95.0,0.0
Q139,Vaccination & Prevention,Coverage Rates,What percentage of children in China are vaccinated against measles according to World Bank (2024)?,95.0,Medium,LLaMA_4_Scout_17B,correct,97.0,0.0211
Q139,Vaccination & Prevention,Coverage Rates,What percentage of children in China are vaccinated against measles according to World Bank (2024)?,95.0,Medium,Qwen3_32B,hallucinated,2024.0,20.3053
Q139,Vaccination & Prevention,Coverage Rates,What percentage of children in China are vaccinated against measles according to World Bank (2024)?,95.0,Medium,OpenAI_OSS_20B,refusal,,
Q139,Vaccination & Prevention,Coverage Rates,What percentage of children in China are vaccinated against measles according to World Bank (2024)?,95.0,Medium,NVIDIA_Nemotron_120B,error,,
Q139,Vaccination & Prevention,Coverage Rates,What percentage of children in China are vaccinated against measles according to World Bank (2024)?,95.0,Medium,OpenAI_OSS_120B,correct,95.0,0.0
Q139,Vaccination & Prevention,Coverage Rates,What percentage of children in China are vaccinated against measles according to World Bank (2024)?,95.0,Medium,Gemma_4_31B,error,,
Q139,Vaccination & Prevention,Coverage Rates,What percentage of children in China are vaccinated against measles according to World Bank (2024)?,95.0,Medium,MiniMax_M2_5,correct,99.0,0.0421
Q139,Vaccination & Prevention,Coverage Rates,What percentage of children in China are vaccinated against measles according to World Bank (2024)?,95.0,Medium,Baidu_CoBuddy,error,,
Q139,Vaccination & Prevention,Coverage Rates,What percentage of children in China are vaccinated against measles according to World Bank (2024)?,95.0,Medium,LiquidAI_Instruct,error,,
Q139,Vaccination & Prevention,Coverage Rates,What percentage of children in China are vaccinated against measles according to World Bank (2024)?,95.0,Medium,OpenAI_OSS_20B_OR,correct,95.0,0.0
Q139,Vaccination & Prevention,Coverage Rates,What percentage of children in China are vaccinated against measles according to World Bank (2024)?,95.0,Medium,Owl_Alpha,correct,97.0,0.0211
Q139,Vaccination & Prevention,Coverage Rates,What percentage of children in China are vaccinated against measles according to World Bank (2024)?,95.0,Medium,Free_Router,correct,95.0,0.0
Q139,Vaccination & Prevention,Coverage Rates,What percentage of children in China are vaccinated against measles according to World Bank (2024)?,95.0,Medium,Groq_Compound,error,,
Q139,Vaccination & Prevention,Coverage Rates,What percentage of children in China are vaccinated against measles according to World Bank (2024)?,95.0,Medium,Groq_Compound_Mini,error,,
Q139,Vaccination & Prevention,Coverage Rates,What percentage of children in China are vaccinated against measles according to World Bank (2024)?,95.0,Medium,Allam_2_7B,correct,95.0,0.0
Q139,Vaccination & Prevention,Coverage Rates,What percentage of children in China are vaccinated against measles according to World Bank (2024)?,95.0,Medium,OSS_Safeguard_20B,error,,
Q140,Vaccination & Prevention,Coverage Rates,What is China's measles immunization coverage rate among children according to World Bank (2024)?,95.0,Medium,LLaMA_3_3_70B,correct,99.0,0.0421
Q140,Vaccination & Prevention,Coverage Rates,What is China's measles immunization coverage rate among children according to World Bank (2024)?,95.0,Medium,LLaMA_3_1_8B,correct,95.0,0.0
Q140,Vaccination & Prevention,Coverage Rates,What is China's measles immunization coverage rate among children according to World Bank (2024)?,95.0,Medium,LLaMA_4_Scout_17B,correct,97.0,0.0211
Q140,Vaccination & Prevention,Coverage Rates,What is China's measles immunization coverage rate among children according to World Bank (2024)?,95.0,Medium,Qwen3_32B,hallucinated,2024.0,20.3053
Q140,Vaccination & Prevention,Coverage Rates,What is China's measles immunization coverage rate among children according to World Bank (2024)?,95.0,Medium,OpenAI_OSS_20B,refusal,,
Q140,Vaccination & Prevention,Coverage Rates,What is China's measles immunization coverage rate among children according to World Bank (2024)?,95.0,Medium,NVIDIA_Nemotron_120B,error,,
Q140,Vaccination & Prevention,Coverage Rates,What is China's measles immunization coverage rate among children according to World Bank (2024)?,95.0,Medium,OpenAI_OSS_120B,correct,95.0,0.0
Q140,Vaccination & Prevention,Coverage Rates,What is China's measles immunization coverage rate among children according to World Bank (2024)?,95.0,Medium,Gemma_4_31B,error,,
Q140,Vaccination & Prevention,Coverage Rates,What is China's measles immunization coverage rate among children according to World Bank (2024)?,95.0,Medium,MiniMax_M2_5,correct,99.0,0.0421
Q140,Vaccination & Prevention,Coverage Rates,What is China's measles immunization coverage rate among children according to World Bank (2024)?,95.0,Medium,Baidu_CoBuddy,error,,
Q140,Vaccination & Prevention,Coverage Rates,What is China's measles immunization coverage rate among children according to World Bank (2024)?,95.0,Medium,LiquidAI_Instruct,error,,
Q140,Vaccination & Prevention,Coverage Rates,What is China's measles immunization coverage rate among children according to World Bank (2024)?,95.0,Medium,OpenAI_OSS_20B_OR,correct,95.0,0.0
Q140,Vaccination & Prevention,Coverage Rates,What is China's measles immunization coverage rate among children according to World Bank (2024)?,95.0,Medium,Owl_Alpha,correct,99.0,0.0421
Q140,Vaccination & Prevention,Coverage Rates,What is China's measles immunization coverage rate among children according to World Bank (2024)?,95.0,Medium,Free_Router,correct,95.0,0.0
Q140,Vaccination & Prevention,Coverage Rates,What is China's measles immunization coverage rate among children according to World Bank (2024)?,95.0,Medium,Groq_Compound,error,,
Q140,Vaccination & Prevention,Coverage Rates,What is China's measles immunization coverage rate among children according to World Bank (2024)?,95.0,Medium,Groq_Compound_Mini,error,,
Q140,Vaccination & Prevention,Coverage Rates,What is China's measles immunization coverage rate among children according to World Bank (2024)?,95.0,Medium,Allam_2_7B,refusal,,
Q140,Vaccination & Prevention,Coverage Rates,What is China's measles immunization coverage rate among children according to World Bank (2024)?,95.0,Medium,OSS_Safeguard_20B,error,,
Q141,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is China's measles vaccination coverage?,95.0,Hard,LLaMA_3_3_70B,correct,99.0,0.0421
Q141,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is China's measles vaccination coverage?,95.0,Hard,LLaMA_3_1_8B,correct,94.0,0.0105
Q141,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is China's measles vaccination coverage?,95.0,Hard,LLaMA_4_Scout_17B,correct,97.0,0.0211
Q141,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is China's measles vaccination coverage?,95.0,Hard,Qwen3_32B,hallucinated,2024.0,20.3053
Q141,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is China's measles vaccination coverage?,95.0,Hard,OpenAI_OSS_20B,refusal,,
Q141,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is China's measles vaccination coverage?,95.0,Hard,NVIDIA_Nemotron_120B,error,,
Q141,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is China's measles vaccination coverage?,95.0,Hard,OpenAI_OSS_120B,correct,95.0,0.0
Q141,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is China's measles vaccination coverage?,95.0,Hard,Gemma_4_31B,error,,
Q141,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is China's measles vaccination coverage?,95.0,Hard,MiniMax_M2_5,correct,99.0,0.0421
Q141,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is China's measles vaccination coverage?,95.0,Hard,Baidu_CoBuddy,error,,
Q141,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is China's measles vaccination coverage?,95.0,Hard,LiquidAI_Instruct,error,,
Q141,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is China's measles vaccination coverage?,95.0,Hard,OpenAI_OSS_20B_OR,correct,93.0,0.0211
