id,category,subcategory,question,correct_answer,answer_display,unit,source,difficulty,LLaMA_3_3_70B,LLaMA_3_1_8B,LLaMA_4_Scout_17B,Qwen3_32B,OpenAI_OSS_20B,NVIDIA_Nemotron_120B,OpenAI_OSS_120B,Gemma_4_31B,MiniMax_M2_5,Baidu_CoBuddy,LiquidAI_Instruct,OpenAI_OSS_20B_OR,Owl_Alpha,Free_Router,LLaMA_3_3_70B_score,LLaMA_3_1_8B_score,LLaMA_4_Scout_17B_score,Qwen3_32B_score,OpenAI_OSS_20B_score,NVIDIA_Nemotron_120B_score,OpenAI_OSS_120B_score,Gemma_4_31B_score,MiniMax_M2_5_score,Baidu_CoBuddy_score,LiquidAI_Instruct_score,OpenAI_OSS_20B_OR_score,Owl_Alpha_score,Free_Router_score
Q120,Healthcare Infrastructure,Hospital Resources,"What is UK's hospital bed density per 1,000 people according to World Bank (2022)?",2.42,2.42,beds per 1000,World Bank,Hard,2.5,3.4,2.94,"<think>
Okay, let's see. The user is asking for the UK's hospital bed density per 1,000 people according to the World Bank in 2022. I need to find the exact number.

First, I",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,2.5,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,2.4,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,2.4,2.5,1.0,0.0,0.0,-0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
Q121,Healthcare Infrastructure,Hospital Resources,"According to World Bank data for 2022 how many hospital beds per 1,000 does UK have?",2.42,2.42,beds per 1000,World Bank,Hard,2.5,3.4,2.9,"<think>
Okay, let's see. The user is asking about the number of hospital beds per 1,000 people in the UK according to the World Bank data for 2022. First, I need to recall if I",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,2.5,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,2.5,ERROR: Provider returned error,2.5,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Q122,Healthcare Infrastructure,Hospital Resources,"How many hospital beds per 1,000 population does Pakistan have according to World Bank (2020)?",0.63,0.63,beds per 1000,World Bank,Hard,0.6,2.3,0.6,"<think>
Okay, let's see. The user is asking about the number of hospital beds per 1,000 population in Pakistan according to the World Bank in 2020. I need to find the exact figure.

First,",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,0.8,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,0.6,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,0.6,ERROR: Provider returned error,0.6,1.0,0.0,1.0,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Q123,Healthcare Infrastructure,Hospital Resources,"What is Pakistan's hospital bed density per 1,000 people according to World Bank (2020)?",0.63,0.63,beds per 1000,World Bank,Hard,0.6,1.8,0.6,"<think>
Okay, let's see. The user is asking for Pakistan's hospital bed density per 1,000 people according to the World Bank in 2020. I need to find the exact number.

First, I remember",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,0.8,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,0.5,0.6,0.6,1.0,0.0,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Q124,Healthcare Infrastructure,Hospital Resources,"According to World Bank data for 2020 how many hospital beds per 1,000 does Pakistan have?",0.63,0.63,beds per 1000,World Bank,Hard,0.6,22.4,0.6,"<think>
Okay, let's see. The user is asking about the number of hospital beds per 1,000 people in Pakistan according to the World Bank data from 2020. I need to find the exact figure.

First",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,0.8,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,0.6,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,1.5,0.6,ERROR: Internal Server Error,1.0,0.0,1.0,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Q125,Healthcare Infrastructure,Medical Workforce,"What is the number of physicians per 1,000 people in India according to World Bank (2020)?",0.723,0.723,per 1000 people,World Bank,Hard,0.7,0.7,0.78,"<think>
Okay, let's see. The user is asking for the number of physicians per 1,000 people in India according to the World Bank in 2020. I need to find the exact figure.

First, I",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,0.8,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,0.74,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,0.7,0.93,1.0,1.0,0.5,-0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Q126,Healthcare Infrastructure,Medical Workforce,"How many doctors per 1,000 population does India have according to World Bank (2020)?",0.723,0.723,per 1000 people,World Bank,Hard,0.7,0.7,0.8,"<think>
Okay, let's see. The user is asking about the number of doctors per 1,000 population in India according to the World Bank in 2020. I need to find the exact figure.

First, I",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,0.8,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,0.93,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,"0.5 per 1,000 population",0.7,0.8,1.0,1.0,0.5,-0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5
Q127,Healthcare Infrastructure,Medical Workforce,"According to World Bank what is India's physician density per 1,000 people for 2020?",0.723,0.723,per 1000 people,World Bank,Hard,0.8,0.07,0.78,"<think>
Okay, let's see. The user is asking for India's physician density per 1,000 people in 2020 according to the World Bank. I need to find the exact number.

First, I remember that",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,0.8,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,0.93,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,0.5,0.7,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,0.5,0.0,0.5,-0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q128,Healthcare Infrastructure,Health Spending,What percentage of its GDP does India spend on healthcare according to World Bank (2023)?,3.34,3.34,% of GDP,World Bank,Medium,3.2%,1.8%,3.7%,"<think>
Okay, let's see. The user is asking what percentage of its GDP India spends on healthcare according to the World Bank in 2023. I need to find the exact number.

First, I remember that India's healthcare spending",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,3.6%,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Response ended prematurely,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,1.5%,ERROR: Provider returned error,3.6%,1.0,0.0,0.5,-0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Q129,Healthcare Infrastructure,Health Spending,What is India's healthcare expenditure as a percentage of GDP according to World Bank (2023)?,3.34,3.34,% of GDP,World Bank,Medium,3.2%,3.85%,3.7%,"<think>
Okay, let's see. The user is asking for India's healthcare expenditure as a percentage of GDP according to the World Bank in 2023. I need to find the exact number.

First, I remember that the World Bank",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,3.6%,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,3.3%,3.5%,1.0,0.5,0.5,-0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Q130,Healthcare Infrastructure,Health Spending,According to World Bank for 2023 how much of India's GDP goes to health spending?,3.34,3.34,% of GDP,World Bank,Hard,4.2%,3.5%,3.6%,"<think>
Okay, let's see. The user is asking about India's health spending as a percentage of GDP according to the World Bank for 2023. First, I need to recall if I have that specific data. I remember that",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,3.5%,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,3.96%,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,11.5%,ERROR: Internal Server Error,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Q131,Healthcare Infrastructure,Health Spending,What percentage of its GDP does the USA spend on healthcare according to World Bank (2023)?,16.69,16.69,% of GDP,World Bank,Medium,17.1%,17.1%,17.7%,"<think>
Okay, let's see. The user is asking what percentage of GDP the USA spends on healthcare according to the World Bank in 2023. I need to find the exact number.

First, I remember that the US spends a",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,17.1%,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,18.5%,17.8%,17.6%,1.0,1.0,0.5,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
Q132,Healthcare Infrastructure,Health Spending,What is the USA's health expenditure as a share of GDP according to World Bank (2023)?,16.69,16.69,% of GDP,World Bank,Medium,17.1%,17.1%,17.3%,"<think>
Okay, let's see. The user is asking for the USA's health expenditure as a share of GDP according to the World Bank in 2023. I need to find the exact percentage.

First, I remember that the World",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,18.0%,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,11.6%,17.8%,ERROR: Provider returned error,1.0,1.0,1.0,-0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
Q133,Healthcare Infrastructure,Disease Burden,"What is India's tuberculosis incidence rate per 100,000 population according to World Bank (2024)?",187.0,187.0,"per 100,000",World Bank,Hard,199,247,217,"<think>
Okay, let's see. The user is asking for India's tuberculosis incidence rate per 100,000 population according to the World Bank in 2024. First, I need to check if I have access",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,"193 per 100,000 population",ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,"210 per 100,000 population",200,193,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Q134,Healthcare Infrastructure,Disease Burden,"How many new TB cases per 100,000 people does India report according to World Bank (2024)?",187.0,187.0,"per 100,000",World Bank,Hard,217,122,217,"<think>
Okay, let's see. The user is asking for the number of new TB cases per 100,000 people in India according to the World Bank in 2024. First, I need to check if",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,195,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,153,195,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
Q135,Healthcare Infrastructure,Disease Burden,"According to World Bank what is India's TB burden per 100,000 people for 2024?",187.0,187.0,"per 100,000",World Bank,Hard,199,"I cannot verify the TB burden per 100,000 people for India in 2024.",264.,"<think>
Okay, let's see. The user is asking about India's TB burden per 100,000 people for 2024 according to the World Bank. First, I need to check if the World Bank has",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,193,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,210,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,"140 per 100,000 people.",ERROR: Provider returned error,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Q136,Vaccination & Prevention,Coverage Rates,What percentage of children in India are vaccinated against measles according to World Bank (2024)?,97.0,97.0,percentage,World Bank,Medium,93,94%,90.0,"<think>
Okay, let's see. The user is asking for the percentage of children in India vaccinated against measles according to the World Bank in 2024. First, I need to check if I have access to the World Bank's",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,87.5%,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,ERROR: Provider returned error,81%,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Q137,Vaccination & Prevention,Coverage Rates,What is India's measles immunization coverage rate among children according to World Bank (2024)?,97.0,97.0,percentage,World Bank,Medium,94,73%,84.0,"<think>
Okay, let's see. The user is asking for India's measles immunization coverage rate among children according to the World Bank in 2024. First, I need to recall the latest data from the World Bank. I remember",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,87%,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,89%,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,87%,ERROR: Internal Server Error,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0
Q138,Vaccination & Prevention,Coverage Rates,According to World Bank for 2024 what is India's measles vaccination coverage?,97.0,97.0,percentage,World Bank,Hard,94,73%,90.0,"<think>
Okay, let's see. The user is asking for India's measles vaccination coverage according to the World Bank for 2024. First, I need to check if the World Bank has released data for 2024 yet",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,87%,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,89%,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Provider returned error,90%,ERROR: Internal Server Error,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0
Q139,Vaccination & Prevention,Coverage Rates,What percentage of children in Bangladesh are vaccinated against measles according to World Bank (2024)?,96.0,96.0,percentage,World Bank,Medium,95,96%,90.0,"<think>
Okay, let's see. The user is asking for the percentage of children in Bangladesh vaccinated against measles according to the World Bank in 2024. First, I need to check if I have access to the World Bank's",,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,94%,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,97%,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,ERROR: Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free mod,90.5%,85%,93.5%,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0
